Afstand_GR;Afstand_monding;OMES;Year;X;Y;AvgVel_eb.max;AvgVel_vl.max;MaxVel_vl.max;MaxVel_eb.max;AvgVel_eb;AvgVel_vl;MaxVel_vl;MaxVel_eb;AvgVel;MaxVel.max;MaxVel;AvgVel_eb.QN.max;AvgVel_vl.QN.max;MaxVel_vl.QN.max;MaxVel_eb.QN.max;AvgVel_eb.QN;AvgVel_vl.QN;MaxVel_vl.QN;MaxVel_eb.QN;AvgVel.QN;MaxVel.QN.max;MaxVel.QN;Depth.max;Depth;Salinity.A.linear;Salinity.linear;Oxygen.A.linear;Oxygen.linear;Temp.A.linear;Temp.linear;SPM.surface.linear;SPM.depthAvg.linear;ZooC.linear
4.25;69;9;2014;142448.34899999946;226860.1713999994;0.57709;0.5468;1.2517;0.88109;0.4276269498069498;0.4327060617760618;0.9974187644787644;0.7302135135135135;0.4301665057915058;1.2517;1.014004362934363;0.577499985694885;0.547800004482269;1.25199997425079;0.87720000743866;0.42758069368633067;0.4332976842363829;0.9869675680016918;0.7030285718818429;0.43043918896135674;1.25199997425079;1.0045810815910574;17.15636;11.628186525096526;11.190965198110367;10.926998637441471;9.068293426470424;7.492943191892636;16.138795986622075;17.663795986622073;26.50224558059281;72.08610797921243;2.3228781250000003
4.25;69;9;2015;142448.34899999946;226860.1713999994;0.57709;0.5468;1.2517;0.88109;0.4276269498069498;0.4327060617760618;0.9974187644787644;0.7302135135135135;0.4301665057915058;1.2517;1.014004362934363;0.577499985694885;0.547800004482269;1.25199997425079;0.87720000743866;0.42758069368633067;0.4332976842363829;0.9869675680016918;0.7030285718818429;0.43043918896135674;1.25199997425079;1.0045810815910574;17.15636;11.628186525096526;9.203896444607023;10.288255424707359;8.26186354247475;8.26186354247475;14.10819397993311;15.43319397993311;71.6015050167224;194.7560936454849;66.14953125000001
4.25;69;9;2016;142448.34899999946;226860.1713999994;0.57709;0.5468;1.2517;0.88109;0.4276269498069498;0.4327060617760618;0.9974187644787644;0.7302135135135135;0.4301665057915058;1.2517;1.014004362934363;0.577499985694885;0.547800004482269;1.25199997425079;0.87720000743866;0.42758069368633067;0.4332976842363829;0.9869675680016918;0.7030285718818429;0.43043918896135674;1.25199997425079;1.0045810815910574;17.15636;11.628186525096526;9.834012323745819;7.290573901831104;8.971434212234417;6.64554212784202;14.829096989966555;17.07834448160535;50.281117614949835;136.76463991266354;12.969250334821432
4.25;69;9;2017;142448.34899999946;226860.1713999994;0.57709;0.5468;1.2517;0.88109;0.4276269498069498;0.4327060617760618;0.9974187644787644;0.7302135135135135;0.4301665057915058;1.2517;1.014004362934363;0.577499985694885;0.547800004482269;1.25199997425079;0.87720000743866;0.42758069368633067;0.4332976842363829;0.9869675680016918;0.7030285718818429;0.43043918896135674;1.25199997425079;1.0045810815910574;17.15636;11.628186525096526;13.116206137307692;14.040114475936454;9.598376881728184;8.544765360021454;14.82391304347826;17.771655518394653;29.919314381270905;81.38053511705685;6.453465625
4.25;69;9;2018;142448.34899999946;226860.1713999994;0.57709;0.5468;1.2517;0.88109;0.4276269498069498;0.4327060617760618;0.9974187644787644;0.7302135135135135;0.4301665057915058;1.2517;1.014004362934363;0.577499985694885;0.547800004482269;1.25199997425079;0.87720000743866;0.42758069368633067;0.4332976842363829;0.9869675680016918;0.7030285718818429;0.43043918896135674;1.25199997425079;1.0045810815910574;17.15636;11.628186525096526;10.23323933103679;11.383275164498329;8.191694125531674;7.972071877506558;16.548494983277592;18.249247491638798;33.35531400966183;90.72645410628017;17.850458705357145
6.25;71;9;2004;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;11.088881830769205;10.162677542307689;7.384661540192367;6.530810049607622;14.457692307692307;17.255769230769232;33;88.44;17.706090549649986
6.25;71;9;2005;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;7.667970957692306;8.495231892307684;8.61773492406494;7.110381548965779;14.656538461538462;15.934999999999999;53.61538461538461;143.68923076923076;25.60427675772503
6.25;71;9;2006;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;6.571256142307682;7.256841867307686;6.308195595868954;6.308195595868954;15.074615384615385;17.41423076923077;49.85384615346153;133.6083076912769;9.134332666256157
6.25;71;9;2007;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;10.153025340209233;10.989339417994808;7.4061897483474795;6.445898153955999;17.19717948717949;18.99153846153846;27.923461538461538;74.83487692307692;8.307185344827586
6.25;71;9;2008;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;5.688825950000001;6.343769807692299;7.119771215386846;5.554719453185165;16.297948717948717;17.858782051282052;75.4201923076923;202.12611538461536;7.924523706896553
6.25;71;9;2009;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;8.360157538461532;8.633919346153837;11.024378622594991;7.359914168943638;16.107179487179486;17.265128205128207;52.21346153846154;139.9320769230769;3.2668997844827588
6.25;71;9;2010;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;8.446038146153848;9.909938765413463;10.558022256198704;8.219487636246495;13.651282051282053;15.793772893772895;67.59615384615383;181.15769230769223;42.92992872536945
6.25;71;9;2011;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;12.889873215384617;13.675686334384617;8.172178465481014;7.9021700274536375;17.37775641025641;18.253044871794874;68.59615384615384;183.83769230769227;5.548129040948276
6.25;71;9;2012;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;6.240240596153846;6.202525390769231;10.29339860183569;7.676009113550365;14.242307692307692;16.251923076923077;84.15384615384613;225.5323076923076;45.020123229679804
6.25;71;9;2013;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;7.643262912307693;8.669244346923078;9.648378444325848;8.632962096188704;13.723076923076922;14.84423076923077;53.31153846153846;142.87492307692307;17.56633275862069
6.25;71;9;2014;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;10.612772526538462;10.420777951153847;8.934509981393067;7.3725380913230145;16.192307692307693;17.717307692307692;33.323076923134614;89.30584615400076;3.2496755387931033
6.25;71;9;2015;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;8.515430510961538;9.890326233269231;8.057174871506392;8.057174871506392;14.188461538461539;15.513461538461538;79.53461538461538;213.1527692307692;65.8454364224138
6.25;71;9;2016;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;9.410735846153846;6.994009687115385;8.786813058027663;6.452893966930625;14.86923076923077;17.151923076923076;63.04626068384615;168.96397863270766;15.146561141471677
6.25;71;9;2017;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;12.621489368076924;13.786158256538462;9.506066304624808;8.433725100607248;14.65;17.698076923076925;32.39423076923077;86.81653846153844;6.811487176724138
6.25;71;9;2018;143358.260300003;225038.79430000111;0.65049;0.6649;1.4946;1.1366;0.5595376444444444;0.550732;1.245698;0.9207542222222223;0.5551348222222222;1.4946;1.245698;0.65069997310638406;0.664200007915497;1.48039996623993;1.0978000164032;0.559188887808058;0.5512897780206468;1.223347554206848;0.8896724462509156;0.5552393329143525;1.48039996623993;1.223347554206848;17.46045;8.682056888888889;10.035690973846155;11.10123585346154;8.083329535019015;7.802166902258314;16.615384615384617;18.282692307692308;36.87222222222222;98.81755555555554;18.51300273245074
7.25;72;10;2004;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;10.842852680267534;9.92256952558528;7.264259449863144;6.423785969314977;14.517892976588628;17.27918060200669;33.869565217391305;90.09304347826087;20.668435636505055
7.25;72;10;2005;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;7.4446596265886305;8.281829397324408;8.527836061176146;7.0009512730319345;14.807709030100334;16.026304347826088;54.08361204013378;143.86240802675584;27.09115539632781
7.25;72;10;2006;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;6.266740690802669;7.016733850585278;6.080098166723612;6.080098166723612;15.110735785953176;17.3821237458194;55.8984392414214;148.6898483821809;10.749356627489826
7.25;72;10;2007;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;10.092190814220602;10.787557293060694;7.3789165482156145;6.343333967710524;17.224381270903013;19.058651059085843;26.563595317725753;70.65916354515049;8.064340517241378
7.25;72;10;2008;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;5.4469053413043484;6.151876737458183;6.8563129486891565;5.5125781696925324;16.328272017837232;17.88765607580825;74.53256688963211;198.25662792642137;9.062066810344827
7.25;72;10;2009;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;8.060475665551836;8.27587201170568;10.928946877734683;7.273847711200286;16.151772575250835;17.302363433667782;53.38403010033444;142.0015200668896;3.907740301724138
7.25;72;10;2010;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;8.252936681270905;9.721553664844901;10.44430632788295;8.1786836854979;13.675808249721294;15.854769867813348;75.08779264214046;199.7335284280936;41.739328355911326
7.25;72;10;2011;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;12.748007683612041;13.502920943046824;8.113313749646977;7.765041996249346;17.40729933110368;18.282309085841696;71.73996655518394;190.82831103678927;6.041119342672414
7.25;72;10;2012;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;5.956026174749164;5.9005717359197325;10.013122284398627;7.61246197713862;14.269063545150502;16.245234113712375;87.61872909698994;233.0658193979932;47.745956049876845
7.25;72;10;2013;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;7.515003904280937;8.52214646632107;9.481149137979152;8.57142171145312;13.729765886287625;14.864297658862878;57.010535117056854;151.6480234113712;19.469574137931033
7.25;72;10;2014;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;10.323676190752508;10.167667608010033;8.867618258854389;7.312335541038204;16.2190635451505;17.744063545150503;36.73349259440552;97.71109030111867;3.713074245689655
7.25;72;10;2015;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;8.171197544138797;9.691361637550168;7.954830536022214;7.954830536022214;14.228595317725752;15.553595317725753;83.50117056856186;222.1131137123745;65.6933890086207
7.25;72;10;2016;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;9.19909760735786;6.845727579757526;8.694502480924287;6.356569886474928;14.889297658862876;17.188712374581936;69.4288322182943;184.68069370066283;16.2352165447968
7.25;72;10;2017;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;12.374130983461539;13.659180146839464;9.45991101607312;8.378204970900144;14.56304347826087;17.661287625418062;33.6316889632107;89.46029264214044;6.990497952586207
7.25;72;10;2018;143567.150700003;223987.553800002;0.61009;0.5816;1.2419;1.0204;0.4971884;0.4843423;1.09482295;0.8460165;0.49076535;1.2419;1.09658005;0.610000014305115;0.582499980926514;1.24199998378754;0.977800011634827;0.49707250110805035;0.4847989982366562;1.0684439980983735;0.8093274994194508;0.49093574967235326;1.24199998378754;1.0734134975075724;16.66619;9.95109045;9.936916795250838;10.960216197943145;8.029147239762684;7.717214414634192;16.648829431438127;18.299414715719063;38.63067632850242;102.75759903381642;18.844274745997538
9.25;74;10;2004;143328.693999998;222123.521699999;0.6534;0.6067;1.319;1.0238;0.5174501785714286;0.5125423214285715;1.151786130952381;0.8482791666666667;0.51499625;1.319;1.151786130952381;0.653599977493286;0.607699990272522;1.31889998912811;0.980099976062775;0.5172904764435121;0.5131327385703722;1.1349434515550023;0.806582737891447;0.5152116075069422;1.31889998912811;1.1349434515550023;17.37608;11.0578175;10.350794379264189;9.442353492140459;7.0234552692047;6.209737808729687;14.63829431438127;17.326003344481606;35.608695652173914;93.29478260869564;26.593125810215195
9.25;74;10;2005;143328.693999998;222123.521699999;0.6534;0.6067;1.319;1.0238;0.5174501785714286;0.5125423214285715;1.151786130952381;0.8482791666666667;0.51499625;1.319;1.151786130952381;0.653599977493286;0.607699990272522;1.31889998912811;0.980099976062775;0.5172904764435121;0.5131327385703722;1.1349434515550023;0.806582737891447;0.5152116075069422;1.31889998912811;1.1349434515550023;17.37608;11.0578175;6.998036964381278;7.855024407357857;8.348038335398554;6.782090721164247;15.110050167224081;16.208913043478262;55.020066889632105;144.1525752508361;30.064912673533364
9.25;74;10;2006;143328.693999998;222123.521699999;0.6534;0.6067;1.319;1.0238;0.5174501785714286;0.5125423214285715;1.151786130952381;0.8482791666666667;0.51499625;1.319;1.151786130952381;0.653599977493286;0.607699990272522;1.31889998912811;0.980099976062775;0.5172904764435121;0.5131327385703722;1.1349434515550023;0.806582737891447;0.5152116075069422;1.31889998912811;1.1349434515550023;17.37608;11.0578175;5.6577097877926406;6.536517817140463;5.62390330843293;5.62390330843293;15.182976588628762;17.317909698996655;67.98762541734114;178.12757859343375;13.979404549957165
